Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-23 07:49:58.986,0.753,TCP,192.168.220.15,41368,10296_238,80,8,1823,1,.AP.S.,0
2017-03-24 11:38:41.410,0.0,TCP,10082_197,80,192.168.220.5,39249,1,66,1,.A....,32
2017-03-24 13:04:58.518,0.0,TCP,13886_75,80,192.168.200.8,59488,1,66,1,.A....,32
2017-03-23 07:19:02.206,0.0,TCP,192.168.220.15,55250,11014_185,443,1,66,1,.A....,0
2017-03-27 14:37:16.451,0.0,TCP,192.168.220.16,47090,10082_226,443,1,66,1,.A....,0
2017-03-25 17:24:52.564,0.0,TCP,192.168.220.7,44968,15839_116,80,1,66,1,.A....,0
2017-03-28 10:43:50.858,0.0,TCP,10063_33,80,192.168.200.4,50173,1,66,1,.A....,32
2017-03-24 14:03:41.989,0.001,TCP,192.168.220.16,56106,11316_21,443,2,163,1,.AP..F,0
2017-03-23 03:15:15.078,0.022,TCP,192.168.220.15,58259,10001_230,443,2,638,1,.AP...,0
2017-03-28 12:11:07.518,0.018,TCP,10073_65,80,192.168.220.5,40780,3,860,1,.AP.S.,32
2017-03-24 12:01:27.955,0.0,TCP,10321_204,443,192.168.220.13,33321,1,66,1,.A....,0
2017-03-24 11:37:50.467,0.0,TCP,10063_33,80,192.168.220.5,59170,1,66,1,.A....,32
2017-03-25 17:25:26.233,0.0,TCP,10086_192,80,192.168.220.7,53383,1,66,1,.A....,32
2017-03-27 10:56:01.715,0.061,UDP,192.168.220.14,36582,DNS,53,2,154,1,......,0
2017-03-23 06:41:44.601,0.035,TCP,12678_124,80,192.168.220.4,55442,2,132,1,.A...F,32
2017-03-28 15:44:17.239,0.0,TCP,192.168.220.13,48594,10057_29,80,1,66,1,.A....,0
2017-03-28 18:24:43.868,0.375,TCP,10793_130,443,192.168.220.15,37221,18,7207,1,.AP.S.,32
2017-03-27 12:16:43.801,0.035,UDP,DNS,53,192.168.220.15,32951,2,251,1,......,0
2017-03-28 08:19:14.336,0.0,TCP,10086_192,80,192.168.220.15,41516,1,66,1,.A....,32
2017-03-22 22:42:37.865,0.062,TCP,10499_78,443,192.168.220.15,36465,4,449,1,.AP...,32
2017-03-23 14:41:33.184,0.0,UDP,DNS,53,192.168.220.10,56242,1,111,1,......,0
2017-03-23 06:55:04.002,0.042,UDP,192.168.220.9,53385,DNS,53,2,158,1,......,0
2017-03-25 17:44:20.695,0.057,TCP,192.168.220.14,34390,10102_54,443,2,132,1,.A...F,0
2017-03-27 12:51:19.167,0.0,TCP,10251_54,443,192.168.210.5,60114,1,66,1,.A....,0
2017-03-27 11:57:18.926,0.0,UDP,192.168.220.3,138,192.168.220.255,138,1,234,1,......,0
2017-03-23 15:22:49.369,0.0,TCP,192.168.220.13,34201,10010_37,80,1,66,1,.A....,0
2017-03-22 15:51:59.431,0.0,TCP,10060_27,80,192.168.220.15,42314,1,66,1,.A....,32
2017-03-23 11:36:19.144,1.763,TCP,10996_15,443,192.168.200.8,58070,9,8496,1,.AP.S.,32
2017-03-28 16:48:38.250,0.0,TCP,192.168.220.14,34079,10068_3,80,1,66,1,.A....,0
2017-03-22 14:46:38.498,0.0,UDP,DNS,53,192.168.220.11,60207,2,330,1,......,0
2017-03-28 12:50:32.535,0.0,TCP,15232_129,443,192.168.200.4,58824,1,66,1,.A....,32
2017-03-23 09:57:44.672,0.0,TCP,192.168.220.16,35378,10001_232,443,1,66,1,.A....,0
2017-03-24 17:01:37.421,0.026,TCP,11776_253,443,192.168.220.16,34778,3,251,1,.AP..F,32
2017-03-22 21:12:37.965,0.0,TCP,15273_225,80,192.168.220.15,43528,1,66,1,.A....,32
2017-03-22 17:11:45.186,0.0,TCP,15210_78,80,192.168.220.15,44720,1,66,1,.A...F,32
2017-03-23 12:26:04.344,0.0,TCP,11316_21,80,192.168.220.4,40469,1,66,1,.A...F,32
2017-03-22 17:31:51.224,0.139,TCP,192.168.210.5,64170,10058_155,443,7,1237,1,.AP.S.,0
2017-03-24 11:40:53.278,0.081,TCP,192.168.220.14,46272,10117_80,443,10,1757,1,.AP.SF,0
2017-03-28 09:29:46.245,0.0,TCP,192.168.200.5,49401,10798_7,443,3,162,1,...R..,32
2017-03-24 14:00:03.417,0.0,UDP,DNS,53,192.168.220.8,48088,2,294,1,......,0
2017-03-28 09:59:43.064,0.0,TCP,10180_116,443,192.168.200.8,55769,1,66,1,.A....,32
2017-03-24 17:32:30.009,0.0,TCP,10056_184,443,192.168.220.14,47271,1,66,1,.A...F,32
2017-03-27 17:35:06.597,0.366,TCP,10786_4,443,192.168.210.5,57029,5,3313,1,.AP.S.,32
2017-03-28 14:25:05.946,0.0,TCP,10056_152,443,192.168.220.15,45439,1,66,1,.A....,32
2017-03-22 16:49:27.242,0.238,TCP,10619_191,443,192.168.220.15,33294,4,11635,1,.AP...,0
2017-03-28 18:52:02.326,0.005,TCP,192.168.220.15,48711,10135_16,443,2,132,1,.A...F,0
2017-03-23 19:29:35.909,0.0,TCP,10064_217,80,192.168.210.5,56447,1,66,1,.A....,0
2017-03-27 17:48:39.077,0.227,TCP,192.168.210.5,59292,10078_100,80,2,482,1,.AP...,0
2017-03-23 05:00:41.230,0.0,TCP,10796_87,443,192.168.220.15,37386,2,132,1,.A...F,32
2017-03-22 14:13:29.002,0.0,TCP,10064_169,443,192.168.220.14,41647,1,66,1,.A....,0
2017-03-24 10:12:41.824,0.036,UDP,DNS,53,192.168.220.15,46629,2,214,1,......,0
2017-03-28 10:32:11.938,0.086,TCP,10315_252,443,192.168.200.4,58998,4,424,1,.AP.S.,0
2017-03-24 11:58:04.478,0.0,TCP,192.168.220.8,43696,10325_210,80,1,66,1,.A....,0
2017-03-28 01:22:18.458,0.0,UDP,192.168.100.3,138,192.168.100.255,138,2,511,1,......,0
2017-03-25 17:28:02.990,0.062,TCP,192.168.220.7,60348,10119_15,80,3,669,1,.AP..F,0
2017-03-22 16:37:45.873,0.0,UDP,192.168.220.15,36192,DNS,53,2,164,1,......,0
2017-03-25 13:03:09.763,0.0,TCP,11744_194,80,192.168.220.7,43972,1,66,1,.A....,0
2017-03-23 08:27:08.439,4.052,TCP,192.168.220.11,49291,10470_20,443,14,6671,1,.AP...,0
2017-03-28 17:10:20.824,0.0,TCP,192.168.200.8,61266,14193_130,80,1,55,1,.A....,0
2017-03-28 17:28:22.890,0.0,TCP,10279_34,443,192.168.220.15,35919,1,54,1,.A....,32
2017-03-24 15:40:16.162,0.0,TCP,10012_8,80,192.168.220.14,36372,1,66,1,.A....,32
2017-03-27 17:57:52.961,0.0,TCP,10057_29,80,192.168.220.15,34143,1,66,1,.A....,32
2017-03-23 12:01:26.080,0.0,UDP,192.168.220.15,58169,DNS,53,1,77,1,......,0
2017-03-24 10:09:44.543,1.089,TCP,192.168.220.4,57827,10004_10,443,16,2269,1,.AP.S.,0
2017-03-25 08:23:06.070,0.0,TCP,14211_189,80,192.168.220.7,35722,1,66,1,.A...F,32
2017-03-22 14:03:02.260,0.0,UDP,192.168.220.4,54056,DNS,53,2,138,1,......,0
2017-03-23 16:02:49.955,0.0,TCP,10056_27,443,192.168.220.13,48376,1,66,1,.A....,32
2017-03-22 21:37:39.436,0.004,TCP,192.168.220.4,52132,192.168.100.5,445,2,174,1,.AP...,0
2017-03-28 16:50:00.850,0.0,TCP,10060_27,80,192.168.220.14,60518,1,66,1,.A...F,32
2017-03-23 03:38:28.388,0.0,TCP,EXT_SERVER,8082,192.168.220.15,43726,1,212,1,.AP...,32
2017-03-22 14:42:14.963,0.0,TCP,10117_88,443,192.168.200.5,45944,3,198,1,.A...F,32
2017-03-22 15:20:33.705,0.0,TCP,192.168.220.7,40467,10169_169,80,1,66,1,.A....,0
2017-03-22 20:06:13.797,0.0,TCP,15210_78,80,192.168.220.15,59256,1,66,1,.A...F,32
2017-03-26 11:05:55.937,0.051,TCP,10796_85,443,192.168.200.8,56564,2,108,1,.A...F,32
2017-03-26 17:14:03.967,0.592,TCP,10183_96,80,192.168.200.8,51983,84,348436,1,.AP.S.,32
2017-03-23 17:31:04.769,0.0,TCP,10789_31,80,192.168.200.9,61802,1,66,1,.A....,0
2017-03-24 15:41:57.611,0.0,UDP,192.168.100.4,42065,DNS,53,1,74,1,......,0
2017-03-22 10:23:57.201,0.0,UDP,DNS,53,192.168.210.4,49702,1,174,1,......,0
2017-03-28 15:30:25.597,0.0,TCP,192.168.220.10,55164,10098_125,443,1,66,1,.A....,0
2017-03-25 17:38:23.207,0.0,TCP,192.168.220.7,33872,10194_76,443,1,66,1,.A....,0
2017-03-24 13:31:48.062,0.014,TCP,10060_27,80,192.168.220.14,42761,4,2047,1,.AP.S.,32
2017-03-27 15:04:55.458,0.03,TCP,192.168.220.16,50363,10278_34,443,2,132,1,.A...F,0
2017-03-22 09:07:14.029,0.0,TCP,11156_192,443,192.168.220.15,52054,1,54,1,.A....,32
2017-03-23 02:31:50.427,0.041,UDP,192.168.220.15,34110,DNS,53,2,150,1,......,0
2017-03-27 08:46:08.902,0.0,UDP,192.168.220.13,52241,DNS,53,1,74,1,......,0
2017-03-23 05:45:41.102,0.061,TCP,10336_205,443,192.168.220.15,56366,5,354,1,.APR.F,32
2017-03-27 10:13:58.089,0.019,TCP,192.168.220.16,56694,10488_11,80,3,1714,1,.AP...,0
2017-03-24 14:53:35.996,0.023,TCP,192.168.220.11,40325,10068_98,80,2,140,1,.A..S.,0
2017-03-27 08:48:26.506,0.0,TCP,10499_46,443,192.168.220.13,49378,1,66,1,.A...F,32
2017-03-24 13:11:54.469,0.0,TCP,11251_121,80,192.168.220.13,58787,1,66,1,.A....,32
2017-03-24 16:53:22.181,0.0,TCP,192.168.220.15,39296,11296_36,443,1,66,1,.A....,0
2017-03-22 07:21:56.566,0.0,TCP,10315_240,80,192.168.220.9,45500,1,66,1,.A...F,0
2017-03-27 15:15:01.595,0.0,TCP,11184_35,443,192.168.220.8,34014,1,66,1,.A....,32
2017-03-27 09:10:49.672,0.02,TCP,192.168.220.11,56722,192.168.100.5,445,2,174,1,.AP...,0
2017-03-28 14:55:10.882,0.0,TCP,192.168.200.4,58527,10056_162,443,1,66,1,.A....,0
2017-03-23 06:16:07.664,0.019,TCP,192.168.220.15,44989,15210_78,80,2,140,1,.A..S.,0
2017-03-27 15:13:29.366,0.0,TCP,192.168.210.5,52325,14193_162,80,1,55,1,.A....,0
2017-03-27 14:41:17.514,0.693,UDP,192.168.220.6,59151,DNS,53,4,306,1,......,0
2017-03-27 09:54:48.465,0.198,TCP,192.168.220.15,36705,10028_166,443,10,1663,1,.AP.S.,0
2017-03-22 08:34:34.048,0.091,TCP,192.168.210.5,61252,10022_204,80,3,1059,1,.AP...,0
2017-03-28 18:14:42.078,0.0,UDP,192.168.220.15,54142,DNS,53,2,144,1,......,0
2017-03-28 11:15:04.620,1.112,TCP,192.168.220.13,51312,10650_134,80,12,7469,1,.AP...,0
2017-03-27 16:20:59.121,1.73,TCP,192.168.220.16,51634,10796_87,443,54,6817,1,.AP.S.,0
2017-03-27 09:14:10.507,0.0,TCP,10979_53,80,192.168.220.13,37123,1,54,1,.A....,32
2017-03-22 16:55:46.980,0.044,TCP,192.168.210.5,62829,11027_34,443,3,1235,1,.AP...,0
2017-03-22 16:50:00.028,0.0,TCP,10919_132,443,192.168.220.15,49168,1,66,1,.A....,32
2017-03-27 19:25:11.185,1.651,TCP,192.168.210.5,61003,10000_35,443,76,8229,1,.AP.S.,0
2017-03-27 10:44:43.536,0.219,TCP,192.168.200.8,59088,12237_98,443,4,832,1,.AP.S.,0
2017-03-23 18:43:48.803,0.0,TCP,10499_40,80,192.168.210.5,64718,1,66,1,.A....,32
2017-03-24 18:51:11.379,0.051,TCP,10784_4,443,192.168.220.15,43549,4,1484,1,.AP.S.,32
2017-03-22 10:33:45.018,0.102,TCP,192.168.210.4,51851,10122_64,80,2,120,1,.A..S.,0
2017-03-28 10:27:01.616,0.0,UDP,192.168.220.11,49539,DNS,53,2,148,1,......,0
2017-03-28 16:08:25.255,0.0,TCP,192.168.220.15,33662,10131_235,80,1,54,1,.A....,0
2017-03-24 07:33:03.531,0.012,TCP,192.168.220.6,36424,10056_18,443,3,229,1,.AP..F,0
2017-03-22 14:49:15.055,0.104,TCP,11049_33,443,192.168.220.15,41231,32,60845,1,.AP.S.,32
2017-03-23 09:47:35.155,0.0,TCP,192.168.220.9,52894,10321_204,443,1,66,1,.A....,0
2017-03-22 23:56:14.385,0.731,TCP,192.168.220.15,36783,10796_85,443,4,2178,1,.AP...,0
2017-03-28 17:55:58.306,0.004,UDP,DNS,53,192.168.220.15,36205,2,317,1,......,0
2017-03-24 15:16:02.869,0.0,TCP,12378_163,443,192.168.220.8,36888,1,66,1,.A....,32
2017-03-24 13:25:31.945,0.023,TCP,192.168.220.5,50898,10582_86,443,3,215,1,.AP..F,0
2017-03-26 15:23:11.572,0.0,TCP,192.168.200.8,57497,10560_104,80,1,55,1,.A....,0
2017-03-28 14:09:50.749,0.0,TCP,192.168.220.13,57444,10001_232,80,1,66,1,.A....,0
2017-03-24 15:59:39.659,0.0,UDP,192.168.200.8,50161,DNS,53,1,73,1,......,0
2017-03-22 22:57:21.240,0.0,UDP,192.168.220.15,59395,DNS,53,2,148,1,......,0
2017-03-22 19:58:09.839,0.025,TCP,192.168.220.15,59485,10199_6,80,2,140,1,.A..S.,0
2017-03-22 20:15:40.577,0.003,UDP,DNS,53,192.168.220.15,47634,2,382,1,......,0
2017-03-27 13:46:59.142,0.0,TCP,192.168.220.16,58431,11077_34,80,1,66,1,.A....,0
2017-03-22 16:14:02.676,0.623,TCP,15210_78,80,192.168.220.15,43959,2,934,1,.AP...,32
2017-03-28 08:34:37.811,0.0,TCP,12597_184,443,192.168.220.9,48636,1,66,1,.A....,32
2017-03-23 09:31:19.782,0.0,TCP,10060_27,80,192.168.220.15,60121,1,66,1,.A....,32
2017-03-22 20:29:37.740,0.0,UDP,DNS,53,192.168.220.15,51715,1,109,1,......,0
2017-03-22 14:12:23.671,0.0,TCP,10060_27,80,192.168.200.8,56553,1,54,1,.A...F,32
2017-03-23 00:48:09.830,0.298,TCP,10081_164,443,192.168.220.15,41716,4,424,1,.AP.S.,0
2017-03-22 10:14:16.432,0.06,TCP,192.168.200.9,62345,10056_119,443,8,1227,1,.AP.S.,0
2017-03-23 13:28:41.730,0.0,TCP,192.168.220.9,38039,192.168.100.5,445,1,66,1,.A....,0
2017-03-24 07:57:34.776,0.0,TCP,192.168.220.11,52021,10056_130,443,1,66,1,.A....,0
2017-03-28 18:14:54.762,0.089,TCP,11245_35,443,192.168.220.15,51208,5,1404,1,.AP.S.,32
2017-03-23 14:21:41.636,0.0,TCP,192.168.220.5,44943,10270_27,80,1,54,1,.A....,0
2017-03-27 14:07:02.027,0.0,TCP,10824_169,80,192.168.210.4,63917,1,66,1,.A..S.,0
2017-03-22 20:50:24.146,0.034,UDP,192.168.220.15,60469,DNS,53,2,146,1,......,0
2017-03-24 13:59:39.198,0.397,TCP,192.168.220.15,55132,13845_152,443,13,2394,1,.AP.S.,0
2017-03-28 10:56:47.752,0.0,TCP,10252_4,80,192.168.200.9,57401,1,54,1,.A....,32
2017-03-25 15:07:35.638,0.02,TCP,192.168.220.14,35159,10151_220,80,2,128,1,.A..S.,0
2017-03-24 17:33:36.422,0.173,TCP,10224_175,80,192.168.220.9,35700,6,50097,1,.AP...,32
2017-03-22 09:19:31.629,0.0,TCP,10143_90,80,192.168.200.8,56571,1,66,1,.A....,32
2017-03-27 09:26:26.903,0.065,TCP,10004_7,443,192.168.210.4,64113,3,254,1,.AP...,32
2017-03-24 17:46:58.701,0.0,TCP,10221_15,80,192.168.200.8,53804,1,66,1,.A..S.,0
2017-03-22 15:11:48.771,0.0,TCP,192.168.200.8,64953,11357_180,443,1,54,1,.A.R..,0
2017-03-24 16:55:57.174,0.0,UDP,192.168.220.15,48553,DNS,53,1,78,1,......,0
2017-03-24 13:05:43.911,0.021,TCP,192.168.220.16,45485,10255_143,443,3,275,1,.AP..F,0
2017-03-23 18:03:18.057,0.0,TCP,192.168.100.5,445,192.168.220.4,52132,1,70,1,.AP...,0
2017-03-24 06:53:26.881,0.0,UDP,192.168.220.4,44613,DNS,53,2,168,1,......,0
2017-03-26 15:23:01.190,0.993,TCP,192.168.200.8,57489,11053_164,443,9,1250,1,.AP.S.,0
2017-03-23 18:54:54.899,0.0,TCP,10166_59,443,192.168.210.5,51644,1,54,1,.A....,32
2017-03-28 11:24:31.199,0.0,TCP,11744_171,80,192.168.200.5,55067,1,74,1,.A..S.,0
2017-03-23 08:22:58.446,0.0,TCP,12809_228,443,192.168.220.11,41447,1,66,1,.A....,32
2017-03-22 14:04:38.107,0.16,TCP,192.168.220.4,60954,10613_202,443,12,1978,1,.AP.S.,0
2017-03-28 18:10:21.228,0.388,TCP,10075_238,443,192.168.220.8,57527,10,4808,1,.AP.S.,32
2017-03-23 15:27:38.561,0.0,TCP,10704_22,80,192.168.220.6,59577,1,74,1,.A..S.,32
2017-03-22 10:37:25.158,0.117,TCP,192.168.220.6,57757,10295_67,443,12,4367,1,.AP.SF,0
2017-03-26 13:35:22.397,0.027,TCP,192.168.220.15,48147,EXT_SERVER,8082,2,338,1,.AP...,0
2017-03-28 14:41:24.569,0.0,TCP,11763_54,443,192.168.210.4,54029,1,66,1,.A....,32
2017-03-24 20:01:40.980,0.0,UDP,192.168.200.8,55688,DNS,53,1,85,1,......,0
2017-03-24 11:38:23.351,0.0,TCP,192.168.220.5,33275,10088_9,80,1,66,1,.A....,0
2017-03-24 18:21:31.907,0.0,TCP,10323_178,80,192.168.200.8,55290,1,54,1,.A...F,32
2017-03-27 14:51:41.464,0.0,UDP,DNS,53,192.168.220.16,53709,1,105,1,......,0
2017-03-23 17:41:08.256,0.0,TCP,192.168.220.4,38518,10499_46,80,1,66,1,.A....,0
2017-03-24 02:37:34.476,0.0,TCP,192.168.100.5,445,192.168.220.10,55486,1,108,1,.AP...,0
2017-03-28 14:42:46.498,0.002,UDP,192.168.220.4,55372,DNS,53,2,150,1,......,0
2017-03-28 12:51:06.784,0.0,TCP,10118_111,443,192.168.200.4,53716,1,66,1,.A....,32
2017-03-28 14:40:11.260,0.072,TCP,10784_4,443,192.168.220.15,40123,3,343,1,.AP.S.,32
2017-03-24 08:56:14.629,0.019,TCP,192.168.200.5,39583,10901_209,80,2,550,1,.AP...,0
2017-03-28 06:45:14.046,0.0,TCP,10060_27,80,192.168.220.9,40965,1,66,1,.A....,32
2017-03-23 16:30:38.486,0.0,TCP,10139_42,80,192.168.220.9,50533,1,74,1,.A..S.,32
2017-03-22 18:37:49.167,0.109,TCP,10082_10,443,192.168.220.15,52644,4,428,1,.AP.S.,32
2017-03-23 15:39:13.913,0.031,UDP,DNS,53,192.168.220.13,35693,2,379,1,......,0
2017-03-23 12:56:34.990,0.018,TCP,192.168.220.11,37814,10056_112,443,3,229,1,.AP..F,0
2017-03-22 14:00:08.378,0.266,TCP,192.168.200.8,51630,11062_193,80,3,1739,1,.AP...,0
2017-03-22 17:22:26.954,0.005,TCP,10077_156,80,192.168.220.14,32823,5,4054,1,.AP...,32
2017-03-24 09:23:45.052,0.0,TCP,10060_27,80,192.168.220.11,35003,1,66,1,.A....,32
2017-03-23 14:37:57.505,0.0,TCP,11054_192,443,192.168.220.4,33979,1,66,1,.A....,0
2017-03-23 04:38:59.431,0.0,TCP,10106_66,443,192.168.220.15,46396,2,108,1,.A...F,0
2017-03-28 14:18:52.494,0.0,UDP,192.168.220.15,59128,DNS,53,2,170,1,......,0
2017-03-23 19:31:35.658,0.0,TCP,10223_4,443,192.168.220.9,38275,1,66,1,.A....,0
2017-03-27 11:44:53.305,0.003,TCP,10826_231,443,192.168.220.6,40651,2,745,1,.AP...,32
2017-03-22 18:33:40.814,0.0,UDP,192.168.220.4,5353,10008_251,5353,1,147,1,......,0
2017-03-23 18:44:59.650,0.586,TCP,192.168.210.5,49624,10650_134,80,4,1291,1,.AP.S.,0
2017-03-24 07:55:45.293,0.035,TCP,11250_15,443,192.168.220.15,59314,3,198,1,.A...F,32
2017-03-24 10:12:56.798,0.0,TCP,10060_27,80,192.168.220.15,41029,1,66,1,.A....,32
2017-03-24 13:03:42.358,0.0,TCP,192.168.220.11,50211,11357_172,443,1,66,1,.A....,0
2017-03-27 06:12:36.892,0.0,TCP,192.168.220.9,41147,10587_194,80,1,66,1,.A....,0
2017-03-24 14:01:18.343,0.0,TCP,10001_8,80,192.168.220.15,57037,1,66,1,.A...F,0
2017-03-28 09:36:23.592,0.0,TCP,14948_127,443,192.168.220.15,59155,2,120,1,.A.R..,32
2017-03-23 13:55:11.978,0.0,TCP,10098_126,443,192.168.210.5,53408,1,54,1,.A....,32
2017-03-24 10:14:19.069,0.018,TCP,192.168.220.13,60724,10270_27,80,2,128,1,.A..S.,0
2017-03-27 12:51:47.615,0.0,TCP,11282_25,443,192.168.210.5,60874,1,66,1,.A....,32
2017-03-22 06:30:54.411,0.0,TCP,192.168.220.4,44788,10256_224,443,1,66,1,.A....,0
2017-03-28 18:24:10.087,0.0,TCP,10082_250,443,192.168.220.15,39154,1,66,1,.A....,32
2017-03-24 08:11:14.732,0.156,TCP,192.168.220.11,49560,10061_235,80,6,790,1,.AP.S.,0
2017-03-23 10:09:02.583,0.0,TCP,192.168.220.6,52782,10056_144,443,1,66,1,.A....,0
2017-03-23 13:02:11.572,0.0,UDP,192.168.220.16,138,192.168.220.255,138,1,237,1,......,0
2017-03-24 15:37:59.221,0.0,TCP,192.168.220.12,33506,10047_85,443,1,66,1,.A....,0
2017-03-27 15:37:32.166,0.0,TCP,10902_202,443,192.168.220.15,33341,1,66,1,.A....,32
2017-03-24 15:45:56.531,0.0,TCP,192.168.220.4,49354,10319_216,80,1,54,1,.A....,0
2017-03-27 10:56:02.108,0.0,TCP,192.168.220.15,45719,10063_33,80,1,66,1,.A....,0
2017-03-24 18:50:21.470,0.0,TCP,192.168.220.14,56370,11379_126,80,1,66,1,.A...F,0
2017-03-24 07:32:43.084,3.759,TCP,13891_197,443,192.168.220.6,40880,7,4081,1,.AP...,32
2017-03-28 10:48:48.980,1.691,TCP,11551_69,443,192.168.200.4,51964,96,236844,1,.AP.S.,32
2017-03-23 19:38:18.044,0.0,TCP,192.168.210.5,55961,10499_38,80,1,55,1,.A....,0
2017-03-23 07:17:28.193,0.0,TCP,192.168.220.10,60603,10296_238,80,1,66,1,.A....,0
2017-03-27 17:16:11.129,0.0,TCP,10833_103,443,192.168.220.13,49448,2,163,1,.AP..F,32
2017-03-23 16:40:51.100,0.016,TCP,10784_4,443,192.168.220.10,56839,4,295,1,.AP..F,32
2017-03-24 10:01:45.381,0.0,TCP,192.168.200.9,52030,10182_24,443,1,55,1,.A....,0
2017-03-22 23:04:06.953,0.0,UDP,192.168.220.15,54084,DNS,53,2,170,1,......,0
2017-03-28 08:12:46.826,0.101,TCP,192.168.220.11,39534,10305_148,443,8,1672,1,.AP.SF,0
2017-03-27 12:52:13.235,0.0,TCP,192.168.210.4,50800,10124_1,80,2,108,1,.A...F,0
2017-03-22 14:03:32.454,0.0,TCP,192.168.220.4,54012,14880_65,80,1,66,1,.A....,0
2017-03-27 16:07:33.079,0.0,TCP,10532_203,80,192.168.220.13,44247,1,74,1,.A..S.,32
2017-03-24 16:33:55.464,0.0,TCP,10499_51,443,192.168.200.8,59906,1,100,1,.AP...,32
2017-03-27 13:14:27.067,0.069,TCP,192.168.220.6,53466,10057_29,80,4,1126,1,.AP...,0
2017-03-24 08:03:16.870,0.0,TCP,10593_173,443,192.168.220.10,42781,1,66,1,.A....,32
2017-03-25 08:41:07.631,0.031,TCP,192.168.220.7,59373,10194_82,443,2,665,1,.AP...,0
2017-03-23 16:42:05.154,0.0,TCP,10532_205,80,192.168.220.15,47128,1,66,1,.A....,32
2017-03-28 15:50:01.651,0.125,TCP,13728_181,80,192.168.220.11,60719,3,732,1,.AP.S.,32
2017-03-24 10:06:25.742,0.0,TCP,10057_30,443,192.168.200.8,58625,1,100,1,.AP...,32
2017-03-23 14:27:35.134,0.038,TCP,10295_67,443,192.168.220.13,54718,5,503,1,.AP.S.,32
2017-03-23 14:05:12.639,0.0,TCP,192.168.220.13,50729,13211_235,443,1,66,1,.A....,0
2017-03-24 11:43:12.083,0.0,TCP,11944_239,443,192.168.220.14,57748,1,66,1,.A....,32
2017-03-28 15:08:52.374,2.186,TCP,10068_14,80,192.168.200.4,56240,2,132,1,.A...F,32
2017-03-22 15:53:50.844,0.0,TCP,10060_27,80,192.168.220.11,36685,1,66,1,.A....,32
2017-03-26 04:26:30.074,0.0,TCP,EXT_SERVER,8082,192.168.200.9,54853,1,200,1,.AP...,32
2017-03-28 17:28:12.566,0.0,TCP,192.168.200.8,64750,10095_80,80,2,108,1,.A...F,0
2017-03-25 10:54:11.902,0.0,TCP,192.168.220.14,51246,10056_15,443,1,66,1,.A....,0
2017-03-24 09:06:07.001,0.0,TCP,10005_36,443,192.168.220.15,54884,1,112,1,.AP...,32
2017-03-24 19:44:46.482,0.046,TCP,EXT_SERVER,8000,192.168.200.9,62438,7,737,1,.AP.SF,32
2017-03-28 15:44:38.520,0.0,TCP,10086_192,80,192.168.220.13,57116,1,66,1,.A....,32
2017-03-22 08:34:13.494,0.0,TCP,10083_129,443,192.168.220.9,57719,1,66,1,.A....,32
2017-03-24 14:50:15.109,0.227,TCP,10193_2,443,192.168.220.6,53827,9,1537,1,.AP...,32
2017-03-24 15:27:54.186,0.0,TCP,192.168.220.4,56958,10001_232,80,1,66,1,.A....,0
2017-03-24 13:02:21.477,0.015,TCP,192.168.200.8,59599,10916_45,443,3,193,1,.APR.F,0
2017-03-24 18:50:34.279,0.0,TCP,10100_133,443,192.168.220.9,59607,1,54,1,.A....,32
2017-03-22 14:04:11.054,0.034,TCP,192.168.220.8,58332,10022_249,443,5,906,1,.AP.S.,0
2017-03-27 12:43:27.401,0.0,TCP,192.168.220.8,49307,10642_17,80,1,66,1,.A....,0
2017-03-22 22:34:05.027,0.024,TCP,192.168.220.15,45635,10077_156,80,2,132,1,.A...F,0
2017-03-22 16:30:28.668,0.036,TCP,192.168.220.15,45203,10587_202,443,5,549,1,.AP...,0
2017-03-23 16:13:22.053,1.085,TCP,10073_65,443,192.168.200.8,56347,8,6638,1,.AP.S.,32
2017-03-28 06:36:22.928,0.003,UDP,DNS,53,192.168.220.4,40257,2,296,1,......,0
2017-03-28 11:10:50.991,0.0,TCP,192.168.220.16,46523,11205_114,443,1,66,1,.A....,0
2017-03-22 14:58:12.962,0.008,UDP,DNS,53,192.168.220.7,32819,2,374,1,......,0
2017-03-25 11:19:01.885,0.0,UDP,192.168.220.7,39777,DNS,53,2,144,1,......,0
2017-03-27 12:13:46.081,0.175,TCP,10196_197,443,192.168.220.12,50766,2,163,1,.AP..F,32
2017-03-22 17:21:52.185,0.0,TCP,10022_249,80,192.168.220.15,38906,1,66,1,.A....,32
2017-03-27 10:58:11.083,0.028,TCP,10150_80,80,192.168.220.14,36275,3,198,1,.A...F,32
2017-03-23 12:46:36.930,0.0,TCP,192.168.220.11,35576,10198_238,443,1,66,1,.A....,0
2017-03-24 09:56:21.321,0.0,TCP,10321_204,443,192.168.200.9,50798,1,66,1,.A....,0
2017-03-28 13:36:02.995,0.0,UDP,DNS,53,192.168.220.15,59201,1,180,1,......,0
2017-03-27 11:16:13.873,0.227,TCP,192.168.200.8,57912,11780_205,443,2,154,1,.AP...,0
2017-03-22 09:47:15.060,0.0,TCP,192.168.220.6,36154,10265_107,443,1,66,1,.A....,0
2017-03-23 19:30:37.651,0.031,TCP,10022_175,443,192.168.220.9,33490,6,4018,1,.AP.S.,32
